#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
261,"Femmes... Je vous aime","Julien Clerc",142,11B,50,2016-04-15,04:23,20,"chanson, variété française, pop française","Aimer",1999-04-06,30,53,0,13,0,0,-9,A Major,4,2ef67EnO2KXDNystSA2bjN,FRZ608200010
262,"Foule sentimentale","Alain Souchon",110,9A,80,2016-04-15,05:24,63,"variété française, chanson, pop française, house française","C'est déjà ça",1993-10-05,71,4,0,96,0,20,-8,E Minor,4,2W4ZxAHZAXOf6r65pCskGR,FRZ189310003
263,"San Francisco","Maxime Le Forestier",126,3B,22,2016-04-15,02:47,4,"chanson, variété française, house française, pop française","CD Story",2000-01-01,59,67,0,39,0,20,-13,C♯/D♭ Major,1,45pz0jc3LgsVqmoE4wf6xo,FRZ027200330
264,"Le cortege et course","Sardè Philippe",138,8A,53,2016-04-15,02:24,0,"","Cesar et Rosalie",2004-00-00,74,68,86,89,0,10,-22,A Minor,4,4KGyh644PvOIMoQv1FIWRQ,ITC000401671
265,"La Cabra","Vladimir Cosma",128,8B,49,2016-04-15,03:42,40,"","La chèvre (Bande originale du film de Francis Veber)",2014-12-31,56,53,95,43,0,10,-12,C Major,4,0WXZqTdtboHWJV5zNt9UEr,NLF360900470
266,"Intromission","Sébastien Tellier",129,1A,54,2016-04-21,02:09,0,"house française, pop française indie, downtempo","Saint Amour (Bande originale du film)",2016-02-26,62,0,8,56,0,0,-7,G#/A♭ Minor,4,68EJjizsCOehpWwyZ4cXOj,FRS711600020
267,"Where Is My Mind","Maxence Cyrin",142,11B,11,2016-04-25,02:45,63,"","Novö Piano",2010-04-12,33,91,96,6,0,10,-21,A Major,4,4jNQkWhuzqrbqQuqanFFJ6,FR13Z0900040
268,"Surf Rider","Il Est Vilaine",116,12B,55,2016-04-30,07:42,0,"","Lumière noire 01 - EP",2015-07-24,83,5,92,39,0,10,-9,E Major,4,4XMMDgG4wCxVWsOh0a0sXe,FRP3F1502110
269,"J'aime regarder les filles","Patrick Coutin",133,9B,56,2016-05-24,03:48,0,"variété française, chanson, pop française","J'aime regarder les filles",1990-00-00,68,16,0,90,0,0,-13,G Major,4,2EdsD7nEloe5ynu6zlaUqI,FR6V88000298
270,"Je Cherche","Tarmac",101,7A,76,2016-05-24,03:39,0,"chanson, pop française, variété française","Notre Epoque",2003-01-01,75,51,62,94,0,0,-6,D Minor,4,2p7hpHEPr4YxXovvTRRNp4,FR5E70200770
271,"À bicyclette","Yves Montand",74,4A,29,2016-08-25,02:43,43,"chanson, jazz français, variété française","Yves Montand Gold",2007-01-01,48,90,0,49,0,10,-15,F Minor,4,18dwyNRkzzggWGBPWKH5Uh,FRZ036800530
272,"Les gens qui doutent","Anne Sylvestre",105,8A,16,2018-03-14,02:55,43,"chanson, berceuses, variété française","J'ai de bonnes nouvelles (1977-1978)",2011-08-01,52,86,0,36,0,10,-16,A Minor,4,78lTICiATPWoCkxducWgKU,FR6V80570861
273,"Brest","Rone,John Stanier",79,7B,42,2018-05-18,03:24,0,"électro, ","Brest",2017-09-13,23,55,35,11,0,10,-10,F Major,4,4iLgjlYG4X6h0lRpsVVXnI,FRT091700048
274,"Sympathique (Je Ne Veux Pas Travailler)","Joséphine Baker",130,7B,31,2018-10-01,02:45,0,"jazz français","50 Super Hits",2018-03-25,62,73,0,71,0,20,-15,F Major,4,1E5sNgW1psd7YyFHpg9sfg,ES5831840735
275,"Un soir de pluie","Blues Trottoir",158,6B,61,2018-10-01,02:58,47,"variété française, chanson, pop française","Histoires courtes",1989-00-00,44,76,0,38,0,20,-7,A#/B♭ Major,4,416pK3e4noKGynYRvbB7nc,FRZ118901752
276,"PIANOO - Club mix","PHANTOM-DJ",125,8A,44,2018-10-28,06:14,0,"","Select of Harmonie",2013-01-25,93,17,83,68,10,0,-7,A Minor,4,5UP6xTw2zTg0XPvXXL3XxH,USWMA9026079
277,"Toute la pluie tombe sur moi","Sacha Distel",121,3B,59,2019-01-01,03:00,48,"chanson, jazz français, variété française","Sacha Distel: Crooner",2014-11-15,59,61,0,65,0,20,-9,C♯/D♭ Major,4,199J8Nvx5oDmOKwAhtt9f1,FRZ308900009
278,"La fin de leur monde","IAM",95,11A,84,2019-03-10,10:09,29,"rap français, r&b français","Saison 5",2007-01-01,84,7,0,82,20,10,-5,F#/G♭ Minor,4,1UtOrXBNeZTJlFTlehGmB1,FR17T0501600
279,"Les moissons","Radio Elvis",99,7B,78,2019-03-21,03:02,0,"pop française indie, pop française, house française","Les Conquêtes",2016-04-01,63,48,3,74,0,10,-7,F Major,4,6GKbWqqyIXtBVO22JSPiw0,FRX851500562
280,"Lailakomo","Sages comme des sauvages",111,7A,46,2019-03-21,04:31,37,"maloya","Largue la peau",2015-09-18,65,92,18,57,0,10,-13,D Minor,4,0qYaEDGqEvXud9O3rf6hHV,FR3R71500010
281,"Il Faut Pas Ecouter","Baba Sissoko",110,5B,53,2019-03-21,03:10,36,"","Three Gees",2015-06-07,73,22,3,78,0,10,-7,D#/E♭ Major,4,3AqPiepwy4d7w1ejnA0i2T,IT2XM1500006
282,"Démission (Pour Claire)","Les Vilars",98,9B,77,2019-03-21,03:25,29,"","Le bel avenir (dédicaces)",2017-01-12,75,31,1,70,20,10,-6,G Major,4,2ucr9MY5zbHXUJRwHl8JVe,TCACW1765808
283,"Océan rouge","Flavien Berger",160,8B,26,2019-03-21,13:47,0,"pop française indie, pop française, house française","Mars balnéaire",2014-06-23,57,52,91,4,0,0,-11,C Major,4,4a8VOFRoftObA6VQLOS7qN,QMFMG1446587
284,"Passade digitale","Marie-Flore",132,7A,73,2019-03-21,03:41,27,"pop française, pop française indie, variété française, house française","Passade digitale",2017-04-14,66,24,0,60,0,40,-8,D Minor,4,5Oy3ueGWjfyqmk7YkbrQIk,FR9W11703846
285,"Jazz à gogo","France Gall",109,4A,47,2019-03-21,02:24,0,"variété française, chanson, pop française, house française","Best Of",1992-01-01,62,50,0,72,0,20,-11,F Minor,4,6KbmJf7ahGyK98BCBnjDG5,FRZ026400010
286,"Douliou-douliou Saint Tropez","André Pascal,Raymond Lefèvre,Paul Mauriat",149,11A,67,2019-03-24,01:58,0,"musique de chambre, easy listening, orchestre symphonique","Le gendarme à Saint-Tropez (Cinéma)",1964-01-01,64,50,0,97,0,0,-7,F#/G♭ Minor,4,06zrH9ZFmiDl0TTvAgZEAJ,FR2X41468579
287,"Jardin d'hiver","Stacey Kent",100,12A,14,2019-04-10,03:34,0,"jazz français, jazz vocal, jazz, bossa nova, jazz relax","Raconte-Moi",2010-03-15,79,49,1,56,0,20,-20,C♯/D♭ Minor,4,0HscTiDcU2346DJAtjJThS,GBKRR0900302
288,"Sans toi","Michel Legrand,Agnes Varda,Corinne Marchand",88,4A,13,2019-05-14,02:14,0,"jazz français, ","Cléo de 5 à 7 – EP",1962-01-02,25,97,0,22,0,10,-16,F Minor,4,5v2svcIVA9e1cyhRDnlRCd,CAC901516903
289,"L'amour l'amour l'amour","Mouloudji",77,7A,24,2019-05-19,03:01,38,"chanson, variété française, pop française indie, pop française, house française","Comme un p'tit coquelicot",1988-10-18,37,81,20,39,0,30,-13,D Minor,4,72Ntmxs2SxFkWEtu3rti4u,FRZ196300120
290,"L'amour","Rouge Rouge",95,8A,94,2019-05-19,03:34,0,"nu jazz, lounge","Hôtel Costes 5",2002-10-22,82,11,71,71,0,40,-6,A Minor,4,4ABHbML17e6N82uwK7kjGv,FRR640790126
291,"La tendresse","Andre Bourvil",137,12B,24,2019-05-19,03:09,50,"chanson, variété française","Du Rire Aux Larmes",1990-00-00,54,86,0,55,0,10,-15,E Major,3,7jKGXLcFqmRytiKFJC3d2C,FRZ116301510
292,"Monsieur","Thomas Fersen",114,5A,29,2019-05-19,03:54,40,"jazz français, chanson, variété française, pop française","Qu4tre",1999-10-26,67,82,0,55,0,0,-11,C Minor,4,4yGAnVoPosW9SlSnppBXPx,FRZ049901080
293,"Paris métèque","Gaël Faye",86,4A,58,2019-05-19,03:30,0,"pop française, house française, chanson","Rythmes et botanique",2017-04-14,63,15,0,40,0,10,-10,F Minor,4,3pFyymLv9a4FnqN4WqbEB6,FRPDK1700040
294,"Face à la me","Les Négresses Vertes,Massive Attack",176,3A,60,2019-05-23,05:40,0,"chanson, pop française, trip-hop, downtempo","10 Remixes 87-93",1993-05-25,74,4,19,31,0,10,-14,A#/B♭ Minor,4,6iMZ6ehjPRTZqAVmuqn5eh,FRZ119304008
295,"El Dorado","17 Hippies",99,3A,42,2019-05-28,03:47,31,"tango","El Dorado",2009-01-30,76,84,3,62,0,10,-8,A#/B♭ Minor,4,0FaAN5laCE6LZ3S0FGoY60,DEX600800010
296,"La maison Ronchonchon","Alexis HK",100,10A,49,2019-06-30,02:53,33,"chanson, variété française, pop française","Les Affranchis",2009-00-00,72,72,0,94,0,0,-13,B Minor,4,2quQneR1VzwPhY8oRm1nR2,FR7Q30800005
297,"Au café du canal","Pierre Perret,Les Ogres De Barback,Magyd Cherfi,Didier Wampas,Idir,Massilia Sound System,Tryo,Olivia Ruiz,Mouss Et Hakim,François Morel,Danyèl Waro,Rosemary Standley,Loïc Lantoine,Féfé,Christian Olivier,Benoît Morel,Alexis HK,Flavia Coelho",164,10A,36,2019-06-30,03:34,41,"chanson, variété française, raï, chaâbi algerien, gnaoui, ragga, reggae, pop française, house française, maloya, ","La tribu de Pierre Perret au café du canal",2017-10-20,39,65,0,63,0,0,-10,B Minor,3,54mFoJPjiQkgCb3Ium4yoJ,FRP401700540
298,"Je veux un chien","Alexis HK",102,5A,41,2019-06-30,03:17,31,"chanson, variété française, pop française","Comme un ours",2018-10-05,77,50,0,58,10,30,-12,C Minor,4,4SlPJJP5U99lJm7icfDTDp,FR7Q31800006
299,"Ah ! Le tango corse","Fernandel",116,4A,33,2019-06-30,02:50,20,"chanson, variété française, pop française","125 succès essentiels et chansons rares",2011-01-01,65,76,0,65,0,60,-12,F Minor,4,3TWm0Uw3NvawkbaXd9MMlR,FRW111100025
300,"Mais non mais non - Mah-na, mah-na","Henri Salvador",101,8B,36,2019-06-30,02:38,31,"jazz français, chanson, variété française, pop française","l'indispensable",1997-11-23,78,53,0,79,30,30,-11,C Major,4,5jFbLmaiFph43235aeP1hn,FRZ116901650
301,"Au mont sans-souci","Jean-Louis Murat",105,8A,26,2019-07-18,02:59,0,"pop française, chanson, variété française, house française","Mustango",1999-09-14,59,79,1,50,0,0,-13,A Minor,4,3xa8dHZYoD6xmipRKtesXD,FRS949900190
302,"Grand paon de nuit","Palatine",114,6A,42,2019-07-18,04:51,0,"","Grand Paon de Nuit",2018-03-23,60,61,49,20,0,10,-11,G Minor,3,3oyjseYLKsMXxMT5vJlEYd,FRP621701190
303,"Bruxelles","Dick Annegarn",134,12B,35,2019-08-09,02:28,41,"chanson, pop française, variété française","Sacré Géranium",1974-01-01,42,59,0,16,0,0,-11,E Major,4,1wVc667h3tsylEeg34KwkD,FRZ027400580
304,"Sous le soleil exactement - Bande originale de la comédie musicale télévisée  Anna ","Anna Karina",92,4B,44,2019-08-10,03:28,36,"pop française","BOF Anna",1967-00-00,48,72,0,39,0,60,-9,G#/A♭ Major,4,2o2CHJcnHz36L7ZyHdYu8o,FRZ036601350
305,"Mon amie la rose","Françoise Hardy",105,7A,28,2019-08-15,02:17,52,"chanson, pop française, variété française, jazz français","Françoise Hardy (Mon amie la rose)",1964-06-30,45,75,0,39,0,10,-13,D Minor,4,1rMX4XuW4KzgYlAyEaDmpO,FRZ196400080
306,"Chante de là où tu es","Lior Shoov",109,7A,23,2019-08-20,02:24,0,"","Lior Shoov",2017-05-19,61,97,1,54,10,0,-15,D Minor,4,5NZTfo9uLqsEYt0GHjhhon,FR9W11621195
307,"Living Room","Paris Combo",104,3B,57,2019-08-20,04:17,37,"jazz français","Living-Room",1999-01-01,76,64,0,78,0,0,-8,C♯/D♭ Major,4,1HA1pOmSuFuq2oSKHguNPq,FRY829977020
308,"Petite Fleur","Petula Clark",102,10A,28,2019-09-07,02:13,0,"","C'est Ma Chanson",1988-00-00,60,81,0,38,0,60,-14,B Minor,4,5Ua18gEMb1cHgDWGHEKHme,FRZ196400060
309,"Tout L'Amour","Dario Moreno",139,3A,49,2019-09-22,01:54,11,"rock anatolien","Best Of",2005-01-01,67,65,0,88,0,60,-11,A#/B♭ Minor,4,68jU7az6WbeX0UQdGNzKyb,FRZ035900360
310,"Le temps des fleurs","Dalida",175,9A,42,2019-09-22,04:01,0,"variété française, chanson","40 Succes En Or",1997-01-01,32,59,0,47,0,30,-6,E Minor,4,7uGKTlVpj984zOJk5Edaya,FRZ016800470
311,"Sympathique","Pink Martini",130,7B,35,2019-09-30,02:47,0,"jazz français, lounge","Sympathique",1997-00-00,64,75,0,71,0,10,-11,F Major,4,37AmtN5YAoCJT8CBRJmW6i,USHNZ0400003
312,"Quand la ville dort","Niagara",103,6B,72,2019-11-17,03:50,53,"variété française, pop française, chanson, house française","Encore un dernier baiser",1986-01-01,73,12,0,92,0,10,-12,A#/B♭ Major,4,1RbmsDpQu5ux5fQ5Pkhm0A,FRZ028700050
313,"Pourquoi ?","Dub Silence",132,6B,57,2019-11-17,06:36,0,"dub, reggae, ragga","Sortie de Piste",2016-10-19,72,52,0,77,0,10,-9,A#/B♭ Major,4,54qNf5LiPbSyEymCHYjf5W,SE3OH1626119
314,"Diamond Veins","French 79,Sarah Rebecca",100,4B,54,2019-12-04,04:00,3,"house française, ","Olympic",2016-10-21,50,0,44,9,0,10,-10,G#/A♭ Major,4,5G0oVoL309pqsvGDzhMOwx,FR9W11161070
315,"Between the Buttons","French 79",90,4A,39,2019-12-04,05:17,0,"house française","Angel",2014-10-22,16,17,68,3,0,10,-12,F Minor,4,4X6wlKIW5Zs0q9FuT9bCWp,FR26V1411503
316,"The Catcher in the Rye","Elephanz",121,11A,51,2019-12-11,04:05,52,"pop française indie, pop française","Elephanz",2017-10-13,68,52,0,30,0,10,-8,F#/G♭ Minor,4,2bZNwQvu1GQn0DvytrSwUx,FRP9Y1700006
317,"Le Slow","Granville",136,7B,75,2019-12-11,03:34,28,"pop française indie, pop française, house française","Les Voiles",2013-02-01,59,9,0,72,0,20,-6,F Major,4,1FvKUoIFDdPekYpHujR4OH,FRZ041200766
318,"Peupleraie","Clément Froissart",120,10A,94,2020-01-24,04:49,0,"pop française indie","Peupleraie",2018-03-13,58,2,75,20,0,10,-7,B Minor,4,0HkO4DFtw7bnhF9uYUBfuJ,FR3HG1800002
319,"Plein soleil","Gilbert Bécaud",101,7B,31,2020-01-24,03:02,33,"chanson, variété française","Gilbert Becaud (1964-1966) [2011 Remastered] [Deluxe version]",2011-11-21,38,83,0,23,0,10,-11,F Major,4,3cnjkGxvV25vrx5lewbKfS,FRZ111101042
320,"L'adolescente","Jeanne Moreau,Yves Duteil",77,6A,31,2020-02-23,03:01,40,"jazz français, chanson, variété française, pop française","Entre elles et moi",1994-01-01,43,89,0,39,0,10,-12,G Minor,3,29tCWzrYqv5En9DKOr1WKe,FR09F9400200
321,"How Will I Know","Yael Naim",156,5A,13,2020-03-05,04:35,9,"","How Will I Know",2020-01-24,33,97,0,25,0,10,-15,C Minor,3,1prk1uROq0mRKgcpHhfGsw,FR79W1901040
322,"The First Happiness of the Day","Pink Martini",95,10A,10,2020-03-31,03:14,0,"jazz français, lounge","Dream a Little Dream",2014-00-00,43,98,0,22,0,10,-15,B Minor,4,1rmyOgDh9fDtdR4PssHqpC,USHNZ1400133
323,"Pour oublier je dors","Mansfield.TYA",123,6B,20,2020-04-03,03:27,0,"pop française indie, pop française","June",2005-10-10,53,95,0,40,0,10,-10,A#/B♭ Major,4,38E3BoQ7aAS7CxpVHl0UiD,FR1W80500008
324,"Gilbert de Clerc","Mansfield.TYA",90,10A,22,2020-04-03,01:30,0,"pop française indie, pop française","Corpo Inferno",2015-09-25,70,18,0,36,10,0,-12,B Minor,4,4AHudKWt9vCg5hS5iiyWas,FRQ031513703
325,"Amoureuse","Clio",100,5A,54,2020-04-05,03:03,0,"pop française indie, pop française","Déjà Venise",2019-08-30,74,57,0,63,30,0,-10,C Minor,4,0kCqVoQfB8TquuPQNZvjcP,FR9W11824946
326,"Éric Rohmer est mort","Clio",139,8A,27,2020-04-05,02:54,0,"pop française indie, pop française","Clio",2016-04-01,49,97,0,33,0,0,-12,A Minor,4,4OHMJQFXqaDV2YJN6B8Iwb,FR9W11601027
327,"Sensations","Pépite",144,8A,83,2020-04-13,03:39,0,"pop française indie, pop française, house française","Sensations",2017-06-01,44,0,0,27,0,30,-6,A Minor,4,5mrXuriXhQ0MYwNJtjG2IR,FR59R1725793
328,"Goma - Radio Edit","Bon Voyage Organisation",104,8A,74,2020-04-13,03:48,19,"pop française indie, pop française, house française","Goma (Radio Edit)",2017-12-06,63,32,87,39,0,10,-8,A Minor,4,17mnpIk40YFQwrR9EgBxRW,FRPH71700260
329,"L'aérogramme de Los Angeles","Woodkid,Louis Garrel",140,7A,25,2020-04-22,03:31,37,"","L'aérogramme de Los Angeles",2018-04-11,23,70,47,6,0,0,-12,D Minor,5,1pWOJi4RBIJfE1EG9Lapa7,FR6P11602860
330,"La peur des mots","Hervé",115,10B,65,2020-04-22,03:26,10,"pop française, pop française indie, house française, variété française","La peur des mots",2019-04-11,81,1,77,27,0,10,-7,D Major,4,5ZuzCWNrlDuyEON72oLHia,FRUM71900085
331,"Paris Tropical","Minuit",194,10B,71,2020-04-22,03:56,27,"pop française indie, pop française, house française","Vertigo",2018-10-19,59,12,0,61,20,0,-5,D Major,4,2J3bOjsCkPbriZaKz0H3xp,FR6P11801100
332,"Histoire d'un amour","Gloria Lasso",89,7A,31,2020-04-23,03:15,28,"jazz français, bolero","Gloria Lasso",2010-12-13,33,94,0,31,0,10,-12,D Minor,4,2C51MvpYbnZm7rrWMvFHwN,FR6V80745354
333,"Summer Slow 88","LE NOISEUR",81,7B,54,2020-04-23,03:25,30,"pop française, pop française indie, house française","Summer Slow 88",2019-06-20,63,6,13,53,0,10,-9,F Major,4,1E38QFs3MRb9AAM4dWxtI0,FR35T1900010
334,"Sentiment Acide - Jennifer Cardini Remix","David Shaw and The Beat,Jen Cardini",120,8B,39,2020-04-23,05:40,0,"électroclash, indie dance","So it Goes (The Dance Versions)",2013-12-02,86,24,93,19,0,10,-10,C Major,4,6u0kfDfELR1rbOMJ0PT2bu,FR9W11315073
335,"Esseulés","Izïa,Dominique A",76,12A,39,2020-05-11,04:31,27,"pop française indie, pop française, variété française, house française, chanson","Citadelle",2019-10-11,67,15,0,37,0,10,-10,C♯/D♭ Minor,4,2C5BK9fA2Czc4EMu5WAF0U,FRUM71901164
336,"Shadow People (feat. Emmanuelle Seigner)","The Limiñanas,Emmanuelle Seigner",93,8B,62,2020-05-12,03:11,29,"space rock, musique néo-psychédélique, pop française, ","Shadow People",2018-01-19,47,0,5,50,0,10,-7,C Major,4,4plnlguZE2nUY46FLYAr7m,FR7LT1700030
337,"Sacré géranium","Dick Annegarn",147,8B,23,2020-05-14,02:42,29,"chanson, pop française, variété française","Sacré Géranium",1974-01-01,58,75,0,62,0,30,-15,C Major,4,4HKzKQYOW3MfZjAt0fa6Pa,FRZ027400550
338,"","",130,11B,22,2020-05-14,00:00,0,"","",0000-00-00,44,68,0,68,0,0,-15,A Major,3,5ZvaHksc9o4AuZVrtOOU0r,
339,"L'amour, l'amour, l'amour","Bon Entendeur,Mouloudji",98,7A,59,2020-05-14,03:08,38,"pop française indie, house française, pop française, chanson, variété française","L'amour, l'amour, l'amour",2018-12-21,57,26,0,39,0,0,-8,D Minor,4,1wMjKNDoHNZxTfPlGTfPA5,FRZ051800753
340,"C'est Si Bon","Yves Montand",109,4B,25,2020-05-14,03:34,0,"chanson, jazz français, variété française","La Chansonnette",2012-01-07,50,85,0,43,0,10,-13,G#/A♭ Major,4,410cmT6Q5GQRG3bYczDw7c,VGA011200209
341,"Amoureux de ma femme","Richard Anthony",134,6A,73,2020-05-14,02:43,0,"chanson, variété française, pop française","Les plus grandes chansons",2009-10-20,60,50,0,89,0,30,-7,G Minor,4,6cT38LHvaN11gThHVVkDee,CAZ700906674
342,"Maeva","Joris Delacroix",127,8A,72,2020-05-21,08:29,25,"techno minimale, techno mélodique, électro","Room With View",2011-05-23,80,0,89,32,0,10,-10,A Minor,4,0H39j0Zph4YkrIZIsKsFM6,FR6V81195332
343,"Les otaries","Arne Vinzon",120,8B,82,2020-05-25,03:27,33,"pop française, pop française indie","Le monde entier",2011-05-26,70,13,74,62,0,0,-8,C Major,4,2t3SImRE1uHHBkVZ98DM15,QM6MZ1949685
344,"Histoire d'un amour","Caloé",113,4A,28,2020-05-25,02:55,35,"jazz français","Un amour impossible (Original Motion Picture Soundtrack)",2018-11-16,51,76,0,37,0,0,-13,F Minor,4,2NyEid1Af0iWGhHHZZfgH3,FR8E71804710
345,"De mon âme à ton âme","KOMPROMAT,Adele Haenel",160,7A,66,2020-05-25,04:25,0,"électroclash, cold wave, ","Traum und Existenz",2019-04-05,49,7,52,16,0,20,-8,D Minor,4,32AvALOV6u9QChCTD9gjMH,FRU661920303
346,"Face à la mer (remix) [Radio edit]","Les Négresses Vertes",176,3A,72,2020-05-26,03:48,38,"chanson, pop française","À l'affiche",2006-03-20,73,2,11,41,10,60,-10,A#/B♭ Minor,4,7tJq1Q9yc5vFLQC5kcWM9F,FRY689310001
347,"Ivan Boris Et Moi","Marie Laforêt",131,1A,50,2020-06-04,02:16,0,"chanson, pop française, jazz français, variété française","Master Serie",1999-01-01,58,80,0,96,0,10,-11,G#/A♭ Minor,4,6S3k0eHO8gr7hvE51v93PE,FRZ077501163
348,"Mon Amour Mon Ami","Marie Laforêt",120,4B,45,2020-06-04,02:22,0,"chanson, pop française, jazz français, variété française","Master Serie",1999-01-01,56,86,0,55,0,10,-10,G#/A♭ Major,4,5WeIapSr7C58XdOGfBxtbh,FRZ077301201
349,"Plus Je T'embrasse","Blossom Dearie",137,4A,11,2020-06-04,02:29,53,"jazz français, jazz vocal, jazz","Whisper For You",1997-01-01,62,94,0,40,0,10,-18,F Minor,4,5UiaszjisznaX77YaCgUhX,USPR35770301
350,"Fais-moi mal, Johnny !","Magali Noël",105,4A,55,2020-06-04,02:21,0,"électro swing, chanson, variété française","Rock And Roll",2002-01-01,68,78,0,63,30,0,-6,F Minor,4,49gmKrQvKXQqw5RR4GllMC,FRZ035600230
351,"Jolie môme","Léo Ferré",145,10B,45,2020-06-04,02:40,26,"chanson, variété française, pop française","50 Plus Belles Chansons",2013-01-01,58,74,0,71,0,20,-8,D Major,4,2d7oy6CoMrB5Kp37A8lxQl,FRZ016000180
352,"La valse à mille temps","Jacques Brel",122,1A,67,2020-06-04,03:48,0,"chanson, variété française","Infiniment",2003-01-01,55,74,0,71,10,20,-7,G#/A♭ Minor,4,6iWE5LhR5Fh8sWUHLxW9rR,FRZ035900300
353,"La fac de lettres","Jacqueline Taieb",121,7A,58,2020-06-04,02:47,42,"pop française","Jacqueline Taïeb",1967-04-03,69,18,0,70,0,50,-7,D Minor,4,3aFIzFbDFFyswW4ocx2q1X,FRX086790116
354,"Juste quelqu'un de bien","Enzo Enzo",133,11B,32,2020-06-04,04:07,49,"jazz français, chanson","Deux",1994-00-00,70,68,0,16,0,10,-16,A Major,4,6mW4mrJtGsUNWXtO0rzg2i,FRZ059300980
355,"Melocoton","Colette Magny",119,10A,28,2020-06-04,01:40,33,"chanson, variété française","Melocoton",1997-00-00,60,57,0,49,0,10,-13,B Minor,4,3CTcTRguhJAsJwhXNUVVKD,FRZ086400010
356,"Pull marine","Isabelle Adjani",128,7A,31,2020-06-04,03:54,43,"variété française, chanson, pop française","Isabelle Adjani",1991-01-01,51,62,0,16,0,10,-14,D Minor,4,49XUxJf5DOyiQ9ccPOM8aM,FRZ038301660
357,"La javanaise","Serge Gainsbourg",129,11B,46,2020-06-04,02:29,52,"chanson, variété française, pop française, jazz français, house française","N°4",1962-01-01,43,29,0,42,0,20,-13,A Major,3,7cUKT1Wiwve4E5iRFOLVmz,FRZ036304280
358,"La madrague","Brigitte Bardot",114,9B,24,2020-06-04,02:34,0,"jazz français, pop française, chanson, variété française","Master Serie 2CD",1999-01-01,49,86,0,69,0,10,-15,G Major,4,6NuxUCjplFUCkfFvE10dUB,FRZ036201030
359,"Sous le ciel de Paris","Yves Montand",108,8A,28,2020-06-04,02:57,52,"chanson, jazz français, variété française","C'est si bon + 49 succès de Yves Montand (Chanson française)",1955-00-00,40,74,0,47,0,0,-14,A Minor,4,2tSpxPGywYcnfanQIT30gs,FRC681007440
360,"Au pays des merveilles de Juliet","Yves Simon",107,9B,52,2020-06-04,02:24,0,"chanson, variété française, pop française","Au pays des merveilles de Juliet",1973-12-10,74,66,1,65,0,10,-16,G Major,4,6YPt7iPKtEFKKqzXKsM4S5,FRZ057300060
361,"T'es beau","Pauline Croze",138,12A,50,2020-06-04,02:43,0,"jazz français, bossa nova","Pauline Croze",2005-01-01,76,84,0,53,0,10,-10,C♯/D♭ Minor,3,5yeE2zpSDyWMVB6DyPFZJr,FRI420400050
362,"Vertige de l'amour","Alain Bashung",112,12B,54,2020-06-04,03:16,53,"chanson, variété française, pop française, house française","Pizza",1981-00-00,75,22,43,78,0,10,-10,E Major,4,4JhUljpTRmzjzlXGXNpt76,FRZ018100240
363,"L'aigle noir","Barbara",83,11B,43,2020-06-04,04:57,52,"chanson, variété française","L'Aigle Noir",1997-01-01,37,46,0,43,0,40,-8,A Major,4,0e3J7BxEO608VEaQ5aZNoU,FRZ037000230
364,"La banane","Philippe Katerine",108,8B,63,2020-06-04,02:18,42,"pop française, chanson, variété française, pop française indie, house française","Philippe Katerine",2010-01-01,68,5,0,69,0,10,-8,C Major,4,1tkUiDUKwPrzBmThNI5Cid,FRUM71000353
365,"Tous les garçons et les filles - Stereo Mix","Françoise Hardy",108,11B,37,2020-06-04,03:07,59,"chanson, pop française, variété française, jazz français","Tous les garçons et les filles",1962-06-30,74,81,1,89,0,10,-10,A Major,3,0Yg1hSAUgd2AAneReFOVzS,FRZ196200010
366,"La belle vie","Sacha Distel",76,6A,40,2020-06-04,02:03,62,"chanson, jazz français, variété française","Sacha Distel: Crooner",2014-11-15,20,79,0,25,0,30,-9,G Minor,4,78OdnOhPOk19xYhGAKgjCO,FRZ306400003
367,"Harley Davidson","Brigitte Bardot",126,4A,67,2020-06-04,02:29,0,"jazz français, pop française, chanson, variété française","Master Serie 2CD",1999-01-01,74,4,0,84,0,10,-13,F Minor,4,1iLNbgBClMeawJzYSxc4K7,FRZ289200210
368,"L’amour en Solitaire","Juliette Armanet",128,4A,51,2020-06-04,02:55,56,"pop française, variété française, chanson, house française, pop française indie","Petite Amie (Edition Délice)",2018-06-22,80,36,0,54,0,20,-8,F Minor,4,0d8umBN0EQqPyYPWFnUM22,FRUM71613285
369,"Les histoires d'a","Les Rita Mitsouko",128,11B,64,2020-06-04,04:00,45,"variété française, chanson, pop française","The No Comprendo",1986-09-01,74,18,0,72,0,40,-5,A Major,4,3mmy0hmZ2xLV7EOdrUA8Ai,FRZ188600010
370,"La nuit je mens","Alain Bashung",147,10A,69,2020-06-04,04:24,56,"chanson, variété française, pop française, house française","Fantaisie Militaire",1998-01-01,49,3,0,54,0,30,-8,B Minor,4,7AOmyblplMezwpYuuh9Ltr,FRZ019701170
371,"La chauve-souris","Thomas Fersen",143,8A,44,2020-06-04,03:37,42,"jazz français, chanson, variété française, pop française","Qu4tre",1999-10-26,60,75,0,81,0,0,-9,A Minor,4,67iwyp1XiPR5WniPIvvsVF,FRZ049901100
